group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
hailstone_sequence_prealloc_162964,,,,,62194758.0,ns,478863
hailstone_sequence_prealloc_162964,,,,,64195297.0,ns,486464
hailstone_sequence_prealloc_162964,,,,,63522680.0,ns,494065
hailstone_sequence_prealloc_162964,,,,,63554942.0,ns,501666
hailstone_sequence_prealloc_162964,,,,,66395511.0,ns,509267
hailstone_sequence_prealloc_162964,,,,,64980310.0,ns,516868
hailstone_sequence_prealloc_162964,,,,,68371484.0,ns,524469
hailstone_sequence_prealloc_162964,,,,,68780708.0,ns,532070
hailstone_sequence_prealloc_162964,,,,,67530943.0,ns,539671
hailstone_sequence_prealloc_162964,,,,,69557631.0,ns,547272
hailstone_sequence_prealloc_162964,,,,,71256817.0,ns,554873
hailstone_sequence_prealloc_162964,,,,,71842521.0,ns,562474
hailstone_sequence_prealloc_162964,,,,,71865911.0,ns,570075
hailstone_sequence_prealloc_162964,,,,,73247885.0,ns,577676
hailstone_sequence_prealloc_162964,,,,,75495063.0,ns,585277
hailstone_sequence_prealloc_162964,,,,,76155276.0,ns,592878
hailstone_sequence_prealloc_162964,,,,,77334646.0,ns,600479
hailstone_sequence_prealloc_162964,,,,,79394869.0,ns,608080
hailstone_sequence_prealloc_162964,,,,,79456140.0,ns,615681
hailstone_sequence_prealloc_162964,,,,,79607959.0,ns,623282
hailstone_sequence_prealloc_162964,,,,,82374534.0,ns,630883
hailstone_sequence_prealloc_162964,,,,,82719898.0,ns,638484
hailstone_sequence_prealloc_162964,,,,,83212698.0,ns,646085
hailstone_sequence_prealloc_162964,,,,,84432103.0,ns,653686
hailstone_sequence_prealloc_162964,,,,,86220852.0,ns,661287
hailstone_sequence_prealloc_162964,,,,,85549325.0,ns,668888
hailstone_sequence_prealloc_162964,,,,,89521441.0,ns,676489
hailstone_sequence_prealloc_162964,,,,,87258336.0,ns,684090
hailstone_sequence_prealloc_162964,,,,,87435373.0,ns,691691
hailstone_sequence_prealloc_162964,,,,,90797935.0,ns,699292
hailstone_sequence_prealloc_162964,,,,,92075268.0,ns,706893
hailstone_sequence_prealloc_162964,,,,,93229676.0,ns,714494
hailstone_sequence_prealloc_162964,,,,,93626790.0,ns,722095
hailstone_sequence_prealloc_162964,,,,,93878540.0,ns,729696
hailstone_sequence_prealloc_162964,,,,,96363418.0,ns,737297
hailstone_sequence_prealloc_162964,,,,,95563808.0,ns,744898
hailstone_sequence_prealloc_162964,,,,,97499580.0,ns,752499
hailstone_sequence_prealloc_162964,,,,,96571672.0,ns,760100
