group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
hailstone_sequence_append_162964,,,,,35885464.0,ns,151219
hailstone_sequence_append_162964,,,,,39037638.0,ns,155306
hailstone_sequence_append_162964,,,,,36149359.0,ns,159393
hailstone_sequence_append_162964,,,,,38273776.0,ns,163480
hailstone_sequence_append_162964,,,,,38129676.0,ns,167567
hailstone_sequence_append_162964,,,,,39248923.0,ns,171654
hailstone_sequence_append_162964,,,,,41030411.0,ns,175741
hailstone_sequence_append_162964,,,,,39801741.0,ns,179828
hailstone_sequence_append_162964,,,,,45235819.0,ns,183915
hailstone_sequence_append_162964,,,,,43993371.0,ns,188002
hailstone_sequence_append_162964,,,,,43747570.0,ns,192089
hailstone_sequence_append_162964,,,,,47567305.0,ns,196176
hailstone_sequence_append_162964,,,,,49512191.0,ns,200263
hailstone_sequence_append_162964,,,,,49175656.0,ns,204350
hailstone_sequence_append_162964,,,,,47621633.0,ns,208437
hailstone_sequence_append_162964,,,,,48587379.0,ns,212524
hailstone_sequence_append_162964,,,,,48116861.0,ns,216611
hailstone_sequence_append_162964,,,,,49820112.0,ns,220698
hailstone_sequence_append_162964,,,,,50445617.0,ns,224785
hailstone_sequence_append_162964,,,,,58887439.0,ns,228872
hailstone_sequence_append_162964,,,,,52770790.0,ns,232959
hailstone_sequence_append_162964,,,,,53597793.0,ns,237046
hailstone_sequence_append_162964,,,,,56553182.0,ns,241133
hailstone_sequence_append_162964,,,,,58990131.0,ns,245220
hailstone_sequence_append_162964,,,,,58352567.0,ns,249307
hailstone_sequence_append_162964,,,,,61143673.0,ns,253394
hailstone_sequence_append_162964,,,,,59982996.0,ns,257481
hailstone_sequence_append_162964,,,,,61675161.0,ns,261568
hailstone_sequence_append_162964,,,,,62833553.0,ns,265655
hailstone_sequence_append_162964,,,,,59658118.0,ns,269742
hailstone_sequence_append_162964,,,,,61449157.0,ns,273829
hailstone_sequence_append_162964,,,,,66347881.0,ns,277916
hailstone_sequence_append_162964,,,,,64913587.0,ns,282003
hailstone_sequence_append_162964,,,,,65215081.0,ns,286090
hailstone_sequence_append_162964,,,,,64607883.0,ns,290177
hailstone_sequence_append_162964,,,,,72895455.0,ns,294264
hailstone_sequence_append_162964,,,,,70933060.0,ns,298351
hailstone_sequence_append_162964,,,,,70872205.0,ns,302438
hailstone_sequence_append_162964,,,,,74821312.0,ns,306525
hailstone_sequence_append_162964,,,,,70844061.0,ns,310612
hailstone_sequence_append_162964,,,,,72467984.0,ns,314699
hailstone_sequence_append_162964,,,,,74588771.0,ns,318786
hailstone_sequence_append_162964,,,,,78313133.0,ns,322873
hailstone_sequence_append_162964,,,,,77247071.0,ns,326960
hailstone_sequence_append_162964,,,,,74293596.0,ns,331047
hailstone_sequence_append_162964,,,,,82558690.0,ns,335134
hailstone_sequence_append_162964,,,,,79263624.0,ns,339221
hailstone_sequence_append_162964,,,,,79980294.0,ns,343308
hailstone_sequence_append_162964,,,,,83079351.0,ns,347395
hailstone_sequence_append_162964,,,,,84965544.0,ns,351482
hailstone_sequence_append_162964,,,,,87953134.0,ns,355569
hailstone_sequence_append_162964,,,,,82198475.0,ns,359656
hailstone_sequence_append_162964,,,,,82039422.0,ns,363743
hailstone_sequence_append_162964,,,,,86681557.0,ns,367830
hailstone_sequence_append_162964,,,,,88124458.0,ns,371917
hailstone_sequence_append_162964,,,,,87006540.0,ns,376004
hailstone_sequence_append_162964,,,,,86794041.0,ns,380091
hailstone_sequence_append_162964,,,,,90335923.0,ns,384178
hailstone_sequence_append_162964,,,,,89930895.0,ns,388265
hailstone_sequence_append_162964,,,,,88269879.0,ns,392352
hailstone_sequence_append_162964,,,,,95044784.0,ns,396439
hailstone_sequence_append_162964,,,,,97601032.0,ns,400526
hailstone_sequence_append_162964,,,,,94678132.0,ns,404613
hailstone_sequence_append_162964,,,,,93330014.0,ns,408700
